Date	Result	WhiteElo	BlackElo	Opening	Moves
2017.09.30	1-0	1243	1234	Giuoco Piano	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. h3 d6
2017.09.30	0-1	1854	1859	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. Bc4 e6 4. O-O d5
2017.09.30	0-1	1790	1794	English Opening: Great Snake Variation	1. c4 g6 2. g3 Bg7 3. Bg2 c6 4. Nc3 Bxc3
2017.09.30	1-0	1574	1475	Caro-Kann Defense: Breyer Variation	1. e4 c6 2. d3 d5 3. exd5 cxd5 4. Nf3 e6
2017.09.30	0-1	1881	1869	Sicilian Defense: Lasker-Dunne Attack	1. e4 c5 2. g3 Nc6 3. Bg2 g6 4. Ne2 Bg7
2017.09.30	0-1	1913	1890	French Defense: Wing Gambit	1. e4 e6 2. Nf3 d5 3. e5 c5 4. b4 Nc6
2017.09.30	0-1	1854	1859	Queen's Gambit Declined: Normal Defense	1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. a3 c6
2017.09.30	1-0	1757	1761	Sicilian Defense	1. e4 c5 2. Nf3 d6 3. b3 Nc6 4. Bb2 Nf6
2017.09.30	0-1	1618	1492	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 c6
2017.09.30	0-1	1598	1580	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. h3 Bxf3
2017.09.30	0-1	1640	1642	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. b4 Nxb4 4. c3 Nc6
2017.09.30	1-0	1458	1460	King's Pawn Game	1. e4 e5 2. g3 Nc6 3. Bg2 Bc5 4. Nf3 d6
2017.09.30	0-1	1633	1698	Scandinavian Defense: Modern Variation #2	1. e4 d5 2. exd5 Nf6 3. Nc3 Nxd5 4. Nge2 Nxc3
2017.09.30	0-1	1640	1681	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Nf3 Nf6
2017.09.30	1-0	1703	1702	Pirc Defense #5	1. e4 d6 2. d4 g6 3. Bd3 Bg7 4. c3 Nc6
2017.09.30	0-1	1973	1937	Caro-Kann Defense: Karpov Variation	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7
2017.09.30	0-1	1226	1442	Benoni Defense	1. c4 Nf6 2. d4 c5 3. e3 e6 4. Nc3 d6
2017.09.30	0-1	1585	1598	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bg5 e6
2017.09.30	1/2-1/2	1519	1511	Queen's Gambit Refused: Marshall Defense	1. d4 d5 2. c4 Nf6 3. cxd5 Qxd5 4. Nc3 Qd8
2017.09.30	1-0	1693	1680	Philidor Defense: Larsen Variation	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 g6
2017.09.30	1-0	1644	1628	French Defense: Advance Variation	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6
2017.09.30	0-1	1573	1570	King's Indian Defense	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e3 O-O
2017.09.30	1-0	1367	1333	Sicilian Defense: Katalimov Variation	1. e4 c5 2. Nf3 b6 3. Bc4 Bb7 4. Ng5 h6
2017.09.30	1-0	1508	1542	Pirc Defense: Byrne Variation	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bg5 Bg7
2017.09.30	1/2-1/2	1817	1841	Sicilian Defense: Hyperaccelerated Dragon	1. e4 c5 2. Nf3 g6 3. c3 Bg7 4. d4 cxd4
2017.09.30	0-1	1657	1611	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2017.09.30	0-1	1905	1880	Sicilian Defense: Hyperaccelerated Pterodactyl	1. e4 g6 2. d4 Bg7 3. Nf3 c5 4. c3 b6
2017.09.30	1-0	1757	1743	Indian Game	1. d4 Nf6 2. Bf4 e6 3. e3 b6 4. h3 Be7
2017.09.30	1-0	1864	1853	Sicilian Defense: Closed Variation	1. e4 c5 2. Nc3 d6 3. d3 Nc6 4. f4 e6
2017.09.30	0-1	1954	1900	Sicilian Defense: Open #3	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 d6
2017.09.30	1-0	1510	1475	Bishop's Opening	1. e4 e5 2. Bc4 Qe7 3. d3 d6 4. Nf3 Be6
2017.09.30	0-1	1388	1597	Sicilian Defense: Najdorf Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6
2017.09.30	0-1	1333	1831	Kadas Opening	1. h4 e5 2. g4 d5 3. g5 Bd6 4. d4 e4
2017.09.30	1-0	1681	1510	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2017.09.30	1-0	1268	1205	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. c4 e6 4. cxd5 exd5
2017.09.30	0-1	1837	1864	Nimzowitsch Defense, Declined Variation	1. e4 Nc6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5
2017.09.30	1-0	1588	1519	Bishop's Opening	1. e4 e5 2. Bc4 Nc6 3. d3 Bc5 4. c3 Nf6
2017.09.30	0-1	1648	1807	Hungarian Opening	1. g3 c6 2. Bg2 d6 3. f3 Nd7 4. e4 f6
2017.09.30	0-1	1403	1435	Sicilian Defense: Smith-Morra Gambit #2	1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qa4 Nf6
2017.09.30	1-0	1228	1319	Bishop's Opening	1. e4 e5 2. Bc4 f6 3. Qf3 Ne7 4. d3 g6
2017.09.30	1-0	1724	1724	Italian Game: Classical Variation, La Bourdonnais Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6
2017.09.30	0-1	1443	1439	Van't Kruijs Opening	1. e3 e5 2. Nf3 e4 3. Nd4 Bc5 4. d3 exd3
2017.09.30	1-0	1988	1871	Modern Defense: Three Pawns Attack	1. e4 g6 2. d4 Bg7 3. f4 d6 4. Nf3 Nf6
2017.09.30	1-0	1397	1425	Mieses Opening: Reversed Rat	1. d3 e5 2. c4 f5 3. Nc3 Nf6 4. Bg5 Be7
2017.09.30	1-0	1783	1660	Italian Game: Anti-Fried Liver Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 h6 4. d4 exd4
2017.09.30	0-1	1721	1828	King's Gambit Accepted, Fischer Defense	1. e4 e5 2. f4 exf4 3. Nf3 d6 4. Bc4 g5
2017.09.30	0-1	2207	2405	King's Indian Defense: Accelerated Averbakh Variation	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6
2017.09.30	1/2-1/2	1902	2036	Sicilian Defense: Kramnik Variation	1. e4 e6 2. c4 c5 3. Nf3 Nc6 4. d4 cxd4
2017.09.30	0-1	1615	1629	Philidor Defense: Exchange Variation	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6
2017.09.30	1-0	2161	1980	French Defense: Chigorin Variation	1. e4 e6 2. Qe2 d5 3. exd5 Qxd5 4. Nc3 Qd8
2017.09.30	1-0	1387	1381	French Defense: Burn Variation	1. d4 d5 2. Nc3 Nf6 3. Bg5 e6 4. e4 dxe4
2017.09.30	0-1	1701	1743	Czech Defense	1. e4 d6 2. d4 c6 3. Nc3 Nf6 4. f4 Bg4
2017.09.30	1-0	1537	1425	Sicilian Defense: Closed Variation	1. e4 c5 2. Nc3 e5 3. Nd5 c4 4. Bxc4 f6
2017.09.30	0-1	1616	1944	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Bc4 a6 4. Nc3 b5
2017.09.30	1-0	1560	1734	King's Pawn Game: Tayler Opening	1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. Nc3 Bc5
2017.09.30	1-0	1872	1886	Queen's Gambit Declined: Queen's Knight Variation	1. d4 d5 2. c4 e6 3. Nc3 Bb4 4. Nf3 c6
2017.09.30	1-0	1522	1535	Russian Game: Three Knights Game	1. e4 e5 2. Nf3 Nf6 3. Nc3 Bb4 4. d3 Nc6
2017.09.30	1-0	1727	1837	King's Knight Opening: Normal Variation	1. e4 e5 2. Nf3 Nc6 3. d3 Bc5 4. Nc3 Nf6
2017.09.30	0-1	1752	1766	Scotch Game: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5
2017.09.30	1-0	1365	1179	French Defense: Normal Variation	1. d4 e6 2. e4 c6 3. Nc3 Qh4 4. Nf3 Qg4
2017.09.30	0-1	1728	2210	Budapest Defense: Fajarowicz Variation	1. d4 Nf6 2. c4 e5 3. dxe5 Ne4 4. e3 d6
2017.09.30	0-1	1518	1489	Ruy Lopez: Berlin Defense #2	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. Bxc6 dxc6
2017.09.30	1-0	1146	1063	King's Pawn Game: Napoleon Attack	1. e4 e5 2. Qf3 d6 3. Bc4 Be6 4. b3 c6
2017.09.30	0-1	1254	1491	Sicilian Defense: Smith-Morra Gambit #2	1. e4 c5 2. d4 Nc6 3. dxc5 e6 4. Bc4 Bxc5
2017.09.30	1-0	1070	875	Owen Defense	1. e4 b6 2. Bc4 Bb7 3. Qf3 Nh6 4. Nh3 e5
2017.09.30	1/2-1/2	1950	1930	Philidor Defense #4	1. e4 e5 2. Nf3 d6 3. Bc4 Be7 4. Nc3 Nf6
2017.09.30	1-0	1214	1344	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 h6 4. O-O Nf6
2017.09.30	1/2-1/2	1718	1546	English Defense #2	1. d4 b6 2. e4 Bb7 3. d5 e5 4. c4 Qf6
2017.09.30	0-1	1719	1869	Queen's Pawn Game: Veresov Attack, Classical Defense	1. d4 d5 2. Nc3 e6 3. Nf3 Nf6 4. Bg5 Be7
2017.09.30	0-1	1361	1372	Italian Game: Anti-Fried Liver Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 h6 4. d4 Bb4+
2017.09.30	0-1	1646	1675	Sicilian Defense: Snyder Variation	1. e4 c5 2. b3 Nc6 3. Bb2 d6 4. h3 Nf6
2017.09.30	0-1	1601	1656	French Defense: Normal Variation	1. e4 e6 2. d4 b6 3. c4 Bb7 4. Bd3 Bb4+
2017.09.30	0-1	1463	1410	Ponziani Opening	1. e4 e5 2. Nf3 Nc6 3. c3 Bc5 4. Be2 Nge7
2017.09.30	0-1	1905	2013	Horwitz Defense	1. d4 e6 2. e3 d5 3. Bd3 c5 4. c3 cxd4
2017.09.30	1-0	1175	1151	Van't Kruijs Opening	1. e3 d5 2. Bd3 e6 3. Nf3 g6 4. O-O Bg7
2017.09.30	0-1	1746	1715	Bird Opening	1. f4 d6 2. Nf3 g6 3. e3 Bg7 4. c3 Nf6
2017.09.30	0-1	1297	1326	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nf3 Nc6 3. Bf4 Bf5 4. a3 e6
2017.09.30	0-1	1724	1725	Indian Game	1. d4 Nf6 2. Nc3 g6 3. e4 Bg7 4. Bc4 d6
2017.09.30	1-0	1795	1850	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. Nf3 c6
2017.09.30	1-0	1407	1697	Sicilian Defense: Kramnik Variation	1. e4 c5 2. Nf3 e6 3. c4 Nc6 4. Nc3 g6
2017.09.30	0-1	1565	1472	King's Pawn Game: McConnell Defense	1. e4 e5 2. Nf3 Qf6 3. Bc4 Bc5 4. d3 h6
2017.09.30	1-0	1205	1271	Caro-Kann Defense	1. e4 c6 2. Nf3 d5 3. d3 Bg4 4. Be2 h6
2017.09.30	0-1	1702	1587	Nimzo-Larsen Attack: Modern Variation #2	1. b3 e5 2. Bb2 d6 3. e3 Nf6 4. c4 Be7
2017.09.30	1-0	1364	1440	Scotch Game	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4
2017.09.30	1-0	1702	1672	English Opening	1. c4 d6 2. Nc3 Bf5 3. d4 e6 4. e4 Bg6
2017.09.30	1-0	1666	1660	Queen's Pawn Game: Anti-Torre	1. d4 d5 2. Nf3 Bg4 3. Nc3 Bxf3 4. gxf3 e6
2017.09.30	0-1	2287	2258	Scandinavian Defense: Blackburne Gambit	1. e4 d5 2. exd5 c6 3. dxc6 Nxc6 4. c3 Bd7
2017.09.30	0-1	1595	1623	Old Indian Defense	1. d4 Nf6 2. c4 d6 3. Bg5 Nbd7 4. Nc3 h6
2017.09.30	0-1	1588	1546	English Opening: The Whale	1. c4 e5 2. e4 Bc5 3. Nf3 d6 4. Nc3 Nf6
2017.09.30	1-0	1739	1781	King's Gambit Declined, Queen's Knight Defense	1. e4 e5 2. f4 Nc6 3. fxe5 d5 4. d3 dxe4
2017.09.30	0-1	1579	1701	Queen's Gambit Declined: Queen's Knight Variation	1. d4 e6 2. c4 d5 3. Nc3 f5 4. Nf3 Nf6
2017.09.30	0-1	1491	1554	Ruy Lopez	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Be2 Nf6
2017.09.30	1/2-1/2	1213	1234	Nimzowitsch Defense: Williams Variation	1. e4 d6 2. Nf3 Nc6 3. Nc3 Bg4 4. d4 Bxf3
2017.09.30	1-0	1833	1641	Caro-Kann Defense: Panov Attack	1. e4 d5 2. exd5 e6 3. d4 Nf6 4. c4 c6
2017.09.30	1-0	1769	1819	Bishop's Opening: Vienna Hybrid, Spielmann Attack	1. e4 e5 2. Bc4 Nf6 3. Nc3 Bc5 4. d3 O-O
2017.09.30	1-0	1408	1356	Italian Game: Classical Variation, Giuoco Pianissimo	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6
2017.09.30	0-1	1854	2107	Slav Defense #2	1. d4 c6 2. c4 d5 3. Nc3 Nf6 4. cxd5 cxd5
2017.09.30	0-1	1535	1522	King's Indian Defense: Saemisch Variation, Normal Defense	1. d4 d6 2. c4 Nf6 3. Nc3 g6 4. e4 Bg7
2017.09.30	0-1	1847	1858	Van't Kruijs Opening	1. e3 d6 2. d4 Nf6 3. c4 g6 4. Nc3 Bg7
2017.09.30	1-0	1320	1391	French Defense: Knight Variation	1. e4 e6 2. Nf3 Bd6 3. d4 Nc6 4. e5 Nxd4
2017.09.30	0-1	1664	1718	Sicilian Defense: Old Sicilian	1. e4 c5 2. Nf3 Nc6 3. d3 e5 4. Bg5 Be7
2017.09.30	1-0	1979	1941	Queen's Gambit Declined: Alekhine Variation	1. d4 c6 2. c4 d5 3. Nf3 e6 4. Nc3 Nf6
2017.09.30	1-0	1290	1040	Sicilian Defense: Smith-Morra Gambit #2	1. e4 c5 2. d4 Na6 3. Nf3 d6 4. c4 Bg4
2017.09.30	0-1	1422	1670	Indian Game	1. d4 Nf6 2. c3 d5 3. Nf3 e6 4. Nbd2 c5
2017.09.30	0-1	1956	2016	Bishop's Opening	1. e4 e5 2. Bc4 Be7 3. d3 Nf6 4. Nc3 c6
2017.09.30	0-1	1738	1786	Blackmar-Diemer Gambit: Tartakower Variation	1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3
2017.09.30	0-1	1229	1037	Three Knights Opening	1. e4 e5 2. Nf3 Nc6 3. Nc3 Bc5 4. d4 exd4
2017.09.30	1-0	1814	1780	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4 Nc6 3. Nf3 d6 4. Bb5 Bg4
2017.09.30	1-0	1339	1459	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5 Nc6 3. Bc4 Nf6 4. Qf3 Ke7
2017.09.30	1-0	1094	1221	Ruy Lopez: Bird Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nd4 4. d3 Nxf3+
2017.09.30	1/2-1/2	1108	1483	Indian Game	1. d4 Nf6 2. e3 e6 3. Nc3 c5 4. dxc5 Bxc5
2017.09.30	1-0	1867	1851	Philidor Defense: Exchange Variation #2	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 c5
2017.09.30	1-0	2026	2063	Englund Gambit Declined, Reversed French	1. e3 e5 2. d4 e4 3. Ne2 d5 4. c4 f5
2017.09.30	0-1	1774	1499	Sicilian Defense: O'Kelly Variation, Kieseritzky System	1. e4 c5 2. Nf3 a6 3. b3 Nc6 4. Bb2 d6
2017.09.30	1-0	2050	2096	Alekhine Defense: Scandinavian Variation	1. e4 Nf6 2. Nc3 d5 3. exd5 Nxd5 4. d4 Nxc3
2017.09.30	1-0	1744	1805	French Defense #2	1. e4 e6 2. a3 Qe7 3. Nf3 b6 4. d4 Bb7
2017.09.30	0-1	1928	2206	Modern Defense: Standard Line	1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Be3 d5
2017.09.30	0-1	1171	1069	Philidor Defense #2	1. e4 e5 2. Nf3 d6 3. g3 h6 4. d3 Nf6
2017.09.30	1-0	2016	986	Owen Defense	1. e4 b6 2. d4 d5 3. e5 e6 4. Nc3 Nc6
2017.09.30	1-0	1615	1654	Scandinavian Defense: Mieses-Kotroc Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. Bc4 e6
2017.09.30	1-0	1559	1587	French Defense: Rubinstein Variation, Blackburne Defense	1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7
2017.09.30	0-1	2074	1984	Sicilian Defense	1. e4 c5 2. d3 e6 3. Nd2 d5 4. c3 dxe4
2017.09.30	1-0	2227	1960	Old Benoni Defense	1. d4 c5 2. Nf3 cxd4 3. Nxd4 Nc6 4. g3 e5
2017.09.30	1-0	1741	1625	Indian Game	1. d4 Nf6 2. c3 d5 3. Bf4 Bf5 4. Nd2 e6
2017.09.30	1-0	1377	1364	Bishop's Opening: Boi Variation	1. e4 e5 2. Bc4 Bc5 3. Qf3 f6 4. Ne2 Qe7
2017.09.30	1-0	1257	1315	Scandinavian Defense: Gubinsky-Melts Defense	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. Nf3 Nf6
2017.09.30	1-0	1211	1085	King's Knight Opening	1. e4 e5 2. Nf3 a5 3. Bc4 Nc6 4. c3 Nf6
2017.09.30	1-0	1304	1368	Bishop's Opening: Ponziani Gambit	1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Bxf7+ Kxf7
2017.09.30	0-1	1070	891	Nimzowitsch Defense: Scandinavian Variation, Exchange Variation	1. e4 d5 2. d4 Nc6 3. exd5 Qxd5 4. Nf3 e5
2017.09.30	0-1	1856	1811	Queen's Gambit Declined: 4.Bg5 Be7	1. d4 d5 2. c4 Nf6 3. Nc3 e6 4. Bg5 Be7
2017.09.30	1-0	1499	1449	Philidor Defense #3	1. e4 e5 2. Nf3 d6 3. Bc4 Bg4 4. d3 c6
2017.09.30	1-0	1909	1735	Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5
2017.09.30	0-1	1434	1448	Queen's Pawn Game: Mason Attack	1. d4 d5 2. Bf4 Nc6 3. Nc3 e6 4. a3 Bd6
2017.09.30	0-1	1405	1543	French Defense: Knight Variation	1. e4 e6 2. Nf3 d5 3. e5 g6 4. Be2 b6
2017.09.30	1-0	1329	1519	King's Pawn Game: McConnell Defense	1. e4 e5 2. Nf3 Qf6 3. Nc3 c6 4. Bc4 Bc5
2017.09.30	1-0	1908	1759	Modern Defense	1. d4 g6 2. e3 Bg7 3. h4 Nf6 4. h5 Nxh5
2017.09.30	0-1	1180	1306	Queen's Pawn Game #3	1. d4 d5 2. e3 Nf6 3. Bb5+ Nc6 4. c4 Bd7
2017.09.30	0-1	1665	1723	Dutch Defense: Blackmar's Second Gambit	1. d4 f5 2. Nc3 Nf6 3. e4 fxe4 4. f3 exf3
2017.09.30	1-0	1640	1620	Danish Gambit	1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 Bb4
2017.09.30	1-0	1596	1514	Elephant Gambit	1. e4 e5 2. Nf3 d5 3. Nxe5 Bd6 4. d4 dxe4
2017.09.30	1-0	1601	1351	English Opening: Anglo-Scandinavian Defense	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qd8 4. d4 e6
2017.09.30	0-1	1531	1452	Clemenz Opening	1. h3 a6 2. a3 e5 3. b4 c5 4. c3 cxb4
2017.09.30	1-0	1530	1495	Zukertort Opening: Queen's Gambit Invitation	1. Nf3 e6 2. d4 d5 3. c4 c6 4. Nc3 b6
2017.09.30	1-0	1767	1869	Sicilian Defense: Smith-Morra Gambit	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6
2017.09.30	1-0	1319	1287	Three Knights Opening #2	1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4 4. Bb5 Bxc3
2017.09.30	1-0	1656	1641	King's Gambit	1. e4 e5 2. f4
2017.09.30	0-1	1398	1437	Sicilian Defense: French Variation	1. e4 c5 2. Nf3 e6 3. Nc3 a6 4. d3 b5
2017.09.30	0-1	1518	1525	Philidor Defense: Exchange Variation	1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6
2017.09.30	0-1	1612	1636	Nimzowitsch Defense: Scandinavian Variation, Advance Variation	1. e4 Nc6 2. d4 d5 3. e5 Bf5 4. c3 e6
2017.09.30	1-0	2024	2041	Sicilian Defense: Open #2	1. e4 c5 2. d4 cxd4 3. Nf3 Nc6 4. c3 dxc3
2017.09.30	1-0	1124	1160	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6 3. d3 d5 4. exd5 Nxd5
2017.09.30	1-0	1541	1565	French Defense: Steinitz Attack	1. e4 e6 2. e5 d6 3. Nf3 d5 4. d4 c5
2017.09.30	0-1	1893	1965	Modern Defense	1. e4 g6 2. Nf3 Bg7 3. d4 d6 4. Bc4 Nf6
2017.09.30	0-1	1969	2063	Russian Game: Classical Attack, Mason Variation	1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4
2017.09.30	1-0	1711	1602	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. a4 Nf6
2017.09.30	0-1	1477	1495	Caro-Kann Defense: Advance Variation	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Bd3 Bxd3
2017.09.30	0-1	1530	1386	Bird Opening	1. f4 Nc6 2. d4 d6 3. Nf3 e5 4. fxe5 dxe5
2017.09.30	0-1	1557	1560	Owen Defense	1. e4 b6 2. d4 Bb7 3. Nc3 Nf6 4. e5 Nd5
2017.09.30	1-0	1203	1220	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4 e6 3. c3 Nc6 4. d4 cxd4
